"date","unyo","bus_no"
"20260520","那珂川フィーダー線②那","2963"
"20260520","小倉～北九州空港線①北","1076"
"20260520","小倉～北九州空港線⑧北T","1077"
"20260520","長野 - 小倉線①弥","1189"
"20260520","恒見 - 小倉線⑲恒T","4612"
"20260520","福岡・福岡空港～佐世保線②博T","3285"
"20260520","福岡～熊本線⑱高T","7612"
"20260520","那珂川フィーダー線①那","7715"
"20260520","福岡・福岡空港～日田線①日","8022"
"20260520","大野城市循環バス線③月","21"
"20260520","大野城市循環バス線①月","23"
"20260520","大野城市循環バス線②月","24"
"20260520","☆小倉 - 黒崎・折尾線①小","0202"
"20260520","久留米 - 大牟田線②京","2003"
"20260520","南福岡線⑤宇T","2103"
"20260520","空港循環線⑤宇T","2106"
"20260520","南福岡線④宇T","2107"
"20260520","春日原線②那","2108"
"20260520","春日原線③那","2109"
"20260520","那珂川フィーダー線⑤那","2110"
"20260520","久留米 - 鳥栖線①鳥","2115"
"20260520","星ヶ丘線①原","2117"
"20260520","草野線②吉","2119"
"20260520","江見線②佐T","2263"
"20260520","星ヶ丘線②原","2267"
"20260520","沖新線①川","2269"
"20260520","小竹・天道線①飯","2272"
"20260520","直方～鞍手～遠賀線②直","2273"
"20260520","吉野線⑥牟","2276"
"20260520","屋形原線⑩那","2401"
"20260520","春日原線①月","2403"
"20260520","長住～博多駅線①桧","2406"
"20260520","アイランドシティ～千早線④ア","2409"
"20260520","竹下～長浜線①も","2412"
"20260520","西新（城南）九大線⑥も","2420"
"20260520","直方 ・ 黒崎線③直T","2422"
"20260520","直方 ・ 黒崎線①直","2424"
"20260520","久留米 - 大牟田線③京","2425"
"20260520","大善寺線①川","2432"
"20260520","羽犬塚線①川","2433"
"20260520","赤間（急行）福岡線⑭赤T","2504"
"20260520","二日市線①原","2510"
"20260520","上官（大牟田）線①牟","2511"
"20260520","二日市線③原","2516"
"20260520","則松循環線①香","2519"
"20260520","小嶺 - 戸畑・若松線①戸","2524"
"20260520","多々良・八田線①土","2535"
"20260520","津屋崎～福間線①赤","2601"
"20260520","香椎線①舞","2602"
"20260520","香椎浜～天神線③ア","2604"
"20260520","諸岡線①竹","2606"
"20260520","甘木幹線②甘","2607"
"20260520","小倉 (井堀) 戸畑線①小","2611"
"20260520","小倉 - 黒崎・折尾線③小","2616"
"20260520","赤間（急行）福岡線⑬赤T","2660"
"20260520","桧原（小笹）博多駅線①も","2662"
"20260520","野間～天神線④柏","2663"
"20260520","香椎浜～博多駅線⑤ア","2664"
"20260520","赤間（普通）線①高","2665"
"20260520","金武線②壱","2666"
"20260520","甘木（都市高速）博多駅線⑮甘T","2667"
"20260520","板付線①竹","2675"
"20260520","竹下～長浜線②竹","2676"
"20260520","福重（都市高速）線④壱","2678"
"20260520","大橋～福翔線⑨那","2681"
"20260520","大橋～福翔線⑩那","2682"
"20260520","大橋～福翔線⑮那","2683"
"20260520","霧丘 - 小倉駅線②小","2687"
"20260520","恒見 - 小倉線④恒","2688"
"20260520","飯塚市内線①飯","2689"
"20260520","玄海～東郷線①赤","2691"
"20260520","神埼線②御","2701"
"20260520","霧丘 - 小倉駅線①小","2710"
"20260520","門司 - 戸畑線①門","2711"
"20260520","門司駅～山田線①谷","2713"
"20260520","蒲生線①谷","2715"
"20260520","今町・若園線②谷","2716"
"20260520","貫 - 小倉線①弥","2717"
"20260520","春日原線①那","2725"
"20260520","シーサイドももち線⑳愛","2728"
"20260520","大橋～福翔線③那","2736"
"20260520","屋形原線⑥那","2738"
"20260520","那珂川フィーダー線⑲那T","2739"
"20260520","大谷線・大谷（大蔵）線②戸","2751"
"20260520","西団地 - 萩原線②幡","2752"
"20260520","大谷線・大谷（大蔵）線①戸","2754"
"20260520","門司 - 戸畑線⑦門","2757"
"20260520","門司 - 戸畑線(27)門T","2759"
"20260520","黒原 - 戸畑線②戸","2762"
"20260520","黒原 - 戸畑線①戸","2764"
"20260520","福岡～熊本線②高","2768"
"20260520","渡辺通幹線①も","2771"
"20260520","渡辺通幹線①那","2775"
"20260520","渡辺通幹線③那","2779"
"20260520","渡辺通幹線⑦那","2781"
"20260520","渡辺通幹線④那","2788"
"20260520","脇山線⑥早","2803"
"20260520","上山田線②飯","2806"
"20260520","脇山支線①早","2807"
"20260520","大牟田市内線①牟","2810"
"20260520","脇山線②博","2812"
"20260520","若宮線①川","2813"
"20260520","門司 - 戸畑線③門","2832"
"20260520","門司 - 戸畑線⑤門","2834"
"20260520","門司駅～山田線②谷","2835"
"20260520","門司駅～山田線③谷","2836"
"20260520","則松循環線②香","2837"
"20260520","大谷線・大谷（大蔵）線⑤戸","2845"
"20260520","小嶺 - 戸畑・若松線⑤香","2854"
"20260520","馬場山～大平線③香","2855"
"20260520","馬場山～大平線②香","2856"
"20260520","小嶺 - 戸畑・若松線②香","2857"
"20260520","飯塚市内線③飯","2866"
"20260520","飯塚 - 大隈線①飯","2868"
"20260520","古賀市内線④舞","2870"
"20260520","古賀市内線②舞","2872"
"20260520","野方（都市高速）博多線(40)壱","2876"
"20260520","金武線(25)武T","2881"
"20260520","福岡・福岡空港～佐世保線⑤博T","2886"
"20260520","門司駅～山田線⑤谷","2907"
"20260520","油山線⑳片T","2916"
"20260520","板付線②竹","2920"
"20260520","茶山線①片","2927"
"20260520","大橋～福翔線⑦那","2929"
"20260520","大橋～福翔線(37)那T","2930"
"20260520","那珂川フィーダー線⑥那","2933"
"20260520","福重（都市高速）線②壱","2934"
"20260520","黒崎・戸畑 - 砂津線③幡","2940"
"20260520","中間線①香","2943"
"20260520","古賀市内線①舞","2958"
"20260520","北野線①御","2962"
"20260520","門司港ローカル線②門","2967"
"20260520","大里線①恒","2971"
"20260520","大里線②恒","2972"
"20260520","大谷線・大谷（大蔵）線③戸","2977"
"20260520","今町・若園線①谷","2979"
"20260520","今町・若園線③谷","2980"
"20260520","佐賀～福岡空港線②佐","1007"
"20260520","金武線③塚","1022"
"20260520","油山（快速）博多駅線①片","1024"
"20260520","シーサイドももち線①愛","1028"
"20260520","昭代（城南）博多駅線①愛","1030"
"20260520","香椎浜～天神線①ア","1038"
"20260520","香椎浜～博多駅線④ア","1039"
"20260520","宇美線⑰宇","1040"
"20260520","宇美線①宇","1043"
"20260520","宇美線②宇","1044"
"20260520","桧原（小笹）博多駅線②桧","1047"
"20260520","小倉 - 黒崎・折尾線①幡","1050"
"20260520","黒原 - 戸畑線②小","1051"
"20260520","志井線④谷","1052"
"20260520","小倉（中原）戸畑線④戸","1071"
