"date","unyo","bus_no"
"20260614","南福岡線①宇","2610"
"20260614","香椎線⑨舞T","2673"
"20260614","志井線①谷","2835"
"20260614","小倉～北九州空港線①北","1076"
"20260614","小倉～北九州空港線②北","1187"
"20260614","馬場山～大平線⑥香","1192"
"20260614","小倉 - 黒崎・折尾線①幡","1241"
"20260614","福岡～宮崎線②高T","1338"
"20260614","宇美線②宇","1804"
"20260614","金武線①武","4833"
"20260614","福岡～熊本線⑱高T","3151"
"20260614","福岡・福岡空港～佐世保線①博","3284"
"20260614","黒原 - 戸畑線②小","9222"
"20260614","黒崎・戸畑 - 砂津線①幡","9232"
"20260614","那珂川フィーダー線①那","9303"
"20260614","福島線③八","9336"
"20260614","香椎線②ア","9458"
"20260614","野間快速線①柏","9462"
"20260614","福重（都市高速）線①壱","9675"
"20260614","黒崎・戸畑 - 砂津線①小","5904"
"20260614","馬場山～大平線①香","5911"
"20260614","福岡～熊本線⑲高T","6024"
"20260614","黒原 - 戸畑線①小","6214"
"20260614","福岡～宮崎線③高T","8529"
"20260614","福岡・福岡空港～日田線①日","8022"
"20260614","大橋～福翔線①那","8109"
"20260614","佐賀～福岡線①佐","8314"
"20260614","福岡空港-久留米線②京","8436"
"20260614","大野城市循環バス線①月","24"
"20260614","大野城市循環バス線②月","25"
"20260614","南福岡線④宇","2103"
"20260614","南福岡線②宇","2104"
"20260614","春日原線①那","2109"
"20260614","春日～大橋線①那","2110"
"20260614","甘木幹線①杷","2130"
"20260614","春日原線②月","2132"
"20260614","春日原線①月","2133"
"20260614","鳥栖 - 神埼線①鳥","2350"
"20260614","甘木幹線②甘","2402"
"20260614","香椎線⑥ア","2411"
"20260614","竹下～長浜線①も","2412"
"20260614","久留米 - 鳥栖線①鳥","2430"
"20260614","大善寺線①川","2432"
"20260614","赤間（急行）福岡線⑬赤T","2504"
"20260614","上官（大牟田）線①牟","2511"
"20260614","大橋～福翔線⑤那","2529"
"20260614","志賀島線①ア","2604"
"20260614","甘木幹線①甘","2607"
"20260614","須恵線①宇","2609"
"20260614","恒見 - 小倉線②恒","2613"
"20260614","赤間（急行）福岡線②赤","2661"
"20260614","赤間（普通）線①高","2665"
"20260614","金武線④武","2668"
"20260614","板付線①竹","2674"
"20260614","竹下～長浜線①竹","2676"
"20260614","姪浜フィーダー線①壱","2678"
"20260614","大橋～福翔線③那","2684"
"20260614","恒見 - 小倉線①恒","2688"
"20260614","飯塚 - 大隈線①飯","2689"
"20260614","森林都市線①赤","2692"
"20260614","霧丘 - 小倉駅線①小","2710"
"20260614","志井線③谷","2713"
"20260614","福大線②片","2722"
"20260614","シーサイドももち線⑩愛","2728"
"20260614","屋形原線(24)那T","2737"
"20260614","大橋～福翔線⑦那","2739"
"20260614","野間（城南）博多駅線①桧","2741"
"20260614","今町・若園線①谷","2748"
"20260614","大谷線・大谷（大蔵）線①戸","2754"
"20260614","門司 - 戸畑線⑥門","2757"
"20260614","門司 - 戸畑線④門","2758"
"20260614","門司 - 戸畑線⑤門","2759"
"20260614","小倉（中原）戸畑線①戸","2764"
"20260614","福岡～熊本線⑳高T","2769"
"20260614","渡辺通幹線①那","2781"
"20260614","渡辺通幹線②那","2785"
"20260614","那珂川フィーダー線⑥那","2788"
"20260614","渡辺通幹線③那","2789"
"20260614","屋形原線①那","2790"
"20260614","博多駅～西新線①塚","2792"
"20260614","飯塚市内線②飯","2805"
"20260614","脇山線④早","2808"
"20260614","福大線①片","2831"
"20260614","門司 - 戸畑線①門","2832"
"20260614","門司 - 戸畑線②門","2834"
"20260614","上重田線①小","2852"
"20260614","小嶺 - 戸畑・若松線①香","2855"
"20260614","門司駅～山田線①恒","2862"
"20260614","古賀市内線①舞","2871"
"20260614","碓井線①飯","2874"
"20260614","三軒屋線①武","2880"
"20260614","門司駅～山田線①谷","2911"
"20260614","西団地 - 萩原線①幡","2914"
"20260614","野方（都市高速）博多線③壱","2937"
"20260614","中間線①香","2944"
"20260614","大里線①恒","2971"
"20260614","蒲生線①谷","2982"
"20260614","佐賀～福岡空港線②佐","1007"
"20260614","西新（城南）九大線⑥塚","1022"
"20260614","片江（城南）博多駅線①片","1023"
"20260614","昭代～天神線①愛","1028"
"20260614","南福岡線③宇","1040"
"20260614","宇美線⑨宇","1043"
"20260614","小倉 - 黒崎・折尾線②幡","1050"
"20260614","鞘ヶ谷 - 大谷池線①小","1051"
"20260614","志井線②谷","1052"
"20260614","恒見 - 小倉線③恒","1053"
"20260614","昭代（城南）博多駅線①も","1087"
"20260614","小倉 - 黒崎線②小","1109"
"20260614","甘木（都市高速）博多駅線②甘","1125"
"20260614","香椎浜～博多駅線①ア","1127"
"20260614","西新（城南）九大線①塚","1131"
"20260614","門司 - 戸畑線①戸","1157"
"20260614","恒見 - 小倉線⑤恒","1158"
"20260614","油山線①桧","1251"
"20260614","桧原（小笹）博多駅線①博T","1252"
"20260614","西新（城南）九大線②も","1258"
"20260614","門司 - 戸畑線③戸","1276"
"20260614","黒崎・戸畑 - 砂津線③小","1278"
"20260614","志賀島線③ア","1298"
"20260614","黒崎・戸畑 - 砂津線②小","1304"
"20260614","恒見 - 小倉線⑥恒","1308"
"20260614","福岡空港-久留米線⑤京T","1332"
"20260614","福岡～小倉線②博","1333"
"20260614","福岡～鹿児島線①高T","1337"
"20260614","小倉 - 黒崎線③小","1352"
"20260614","朽網～北九州空港線①弥","1354"
"20260614","門司港ローカル線①門","1355"
"20260614","福重（都市高速）線②壱","1445"
"20260614","荒江線②早","1451"
"20260614","大川線①土","1456"
"20260614","筑豊（特急）福岡線①高","1461"
"20260614","宇美線①宇","1803"
"20260614","宇美線③宇","1805"
"20260614","板付団地線①竹","1810"
"20260614","西新（城南）九大線①も","1813"
"20260614","みどりヶ丘線①土","1819"
"20260614","草野線①吉","1910"
"20260614","小倉～北九州空港線③北","1912"
"20260614","脇山線①博","1921"
"20260614","香椎線③ア","4502"
"20260614","空港循環線②宇","4601"
"20260614","野間快速線①桧","4609"
"20260614","新八田線②土","3630"
"20260614","新八田線①土","3633"
"20260614","三軒屋線②武","3655"
"20260614","片江（長住）博多駅線①片","3662"
"20260614","筑豊（特急）福岡線②田","4705"
"20260614","筑豊（特急）福岡線①田","4721"
"20260614","福岡～小倉線④北","4726"
"20260614","小笹・小笹団地線⑩柏","4834"
"20260614","宇美線⑱宇T","4844"
"20260614","筑豊（特急）福岡線②高","4860"
"20260614","香椎浜～博多駅線③ア","4864"
"20260614","金武線②武","4869"
"20260614","小笹・小笹団地線①柏","4926"
"20260614","野間快速線②桧","3036"
"20260614","南福岡線①竹","3123"
"20260614","野間（城南）博多駅線⑤桧","3134"
"20260614","福岡～小倉線①博","3154"
"20260614","野間快速線②柏","3208"
"20260614","香椎浜～天神線④ア","3217"
"20260614","小笹・小笹団地線②柏","3223"
"20260614","長住～博多駅線①桧","3224"
"20260614","福岡・福岡空港～日田線③日","3244"
"20260614","小笹・小笹団地線②桧","3271"
"20260614","赤間（普通）線②高","3274"
"20260614","福岡・福岡空港～佐世保線⑤博T","3285"
"20260614","貫 (都市高速) 小倉線⑤弥T","3287"
"20260614","荒江線③早","3296"
"20260614","馬場山～大平線②香","3336"
"20260614","馬場山～大平線④香","3337"
