"date","unyo","bus_no"
"20260322","小倉～北九州空港線①北","1076"
"20260322","小倉～北九州空港線⑦北T","1188"
"20260322","香椎線⑨舞T","2673"
"20260322","門司 - 戸畑線①門","2832"
"20260322","佐賀～福岡空港線①佐","2904"
"20260322","小倉 - 黒崎・折尾線①幡","1241"
"20260322","福岡空港-久留米線①京","1331"
"20260322","福岡・福岡空港～佐世保線①博T","3282"
"20260322","小倉 - 黒崎・折尾線①小","9226"
"20260322","小倉 - 黒崎・折尾線②幡","9235"
"20260322","那珂川フィーダー線①那","9303"
"20260322","福岡～熊本線⑩高T","7625"
"20260322","福岡～熊本線⑪高T","8047"
"20260322","大橋～福翔線①那","8109"
"20260322","春日原線①那","2109"
"20260322","南福岡線①宇","2610"
"20260322","屋形原線(24)那T","2737"
"20260322","志井線①谷","2835"
"20260322","上重田線①小","2852"
"20260322","馬場山～大平線⑥香","2856"
"20260322","門司駅～山田線①谷","2911"
"20260322","早良（城南）博多駅⑫早T","1271"
"20260322","福岡～宮崎線②高T","1336"
"20260322","朽網～北九州空港線①弥","1354"
"20260322","香椎線③ア","3657"
"20260322","志賀島線①ア","3064"
"20260322","小笹・小笹団地線②柏","3223"
"20260322","馬場山～大平線②香","3336"
"20260322","久留米吉井線①吉","9057"
"20260322","門司 - 戸畑線①戸","9086"
"20260322","黒崎・戸畑 - 砂津線①幡","9232"
"20260322","福島線①八","9269"
"20260322","屋形原線②那","9311"
"20260322","小倉 - 黒崎線①幡","9454"
"20260322","野間快速線①柏","9462"
"20260322","香椎線①ア","9650"
"20260322","門司 - 戸畑線③戸","9689"
"20260322","つつじヶ丘線①月","5936"
"20260322","黒原 - 戸畑線①小","6214"
"20260322","筑豊（特急）福岡線①田","8510"
"20260322","福岡～鹿児島線①高T","8529"
"20260322","福岡～熊本線⑨高T","7611"
"20260322","大橋～福翔線⑪那","8134"
"20260322","佐賀～福岡線①佐","8314"
"20260322","福岡空港-久留米線②京","8436"
"20260322","大野城市循環バス線①月","21"
"20260322","南福岡線④宇","2103"
"20260322","甘木幹線①杷","2131"
"20260322","春日原線①月","2403"
"20260322","竹下～長浜線①竹","2419"
"20260322","筑豊（特急）福岡線①飯","2506"
"20260322","天拝坂線①原T","2510"
"20260322","二日市線①原","2515"
"20260322","大橋～福翔線⑤那","2529"
"20260322","香椎線②ア","2604"
"20260322","恒見 - 小倉線②恒","2613"
"20260322","香椎浜～天神線②ア","2664"
"20260322","赤間（普通）線①高","2665"
