"date","unyo","bus_no"
"20260816","小倉～北九州空港線①北","1078"
"20260816","小倉～北九州空港線②北","1187"
"20260816","佐賀～福岡空港線①佐","2015"
"20260816","春日原線①那","2109"
"20260816","門司 - 戸畑線①門","2832"
"20260816","福岡・福岡空港～佐世保線①博","3281"
"20260816","佐賀～福岡線①佐","8220"
"20260816","福岡空港-久留米線①京","2018"
"20260816","大谷線・大谷（大蔵）線①戸","2518"
"20260816","渡辺通幹線①那","2783"
"20260816","福岡・福岡空港～日田線①日","1009"
"20260816","蒲生線②谷","1245"
"20260816","福岡～鹿児島線①高T","1337"
"20260816","小倉 - 黒崎・折尾線①小","9226"
"20260816","香椎線③ア","9280"
"20260816","野間快速線①柏","9462"
"20260816","黒原 - 戸畑線①小","9940"
"20260816","鞘ヶ谷 - 大谷池線①小","5907"
"20260816","馬場山～大平線②香","5911"
"20260816","黒原 - 戸畑線②小","6136"
"20260816","那珂川フィーダー線①那","8029"
"20260816","福岡～大分線①高","8054"
"20260816","早良（城南）博多駅①早","8116"
"20260816","上重田線①小","8650"
