"date","unyo","bus_no"
"20260420","門司 - 戸畑線①門","2711"
"20260420","小倉～北九州空港線⑥北T","1076"
"20260420","福岡～鹿児島線①高T","1336"
"20260420","福岡～小倉①博","4855"
"20260420","片江（城南）博多駅線①片","9008"
"20260420","小倉 - 黒崎・折尾線⑦小T","9353"
"20260420","小倉（中原）戸畑線③小T","6219"
"20260420","福岡～熊本線③高T","7610"
"20260420","那珂川フィーダー線①那","7715"
"20260420","春日原線②那","2108"
"20260420","多々良・八田線①土","2535"
"20260420","香椎線①舞","2602"
"20260420","赤間（普通）線①高","2665"
"20260420","大橋～福翔線⑩那","2682"
"20260420","久留米 - 大牟田線①京","2700"
"20260420","飯塚 - 大隈線①小","2710"
"20260420","蒲生線①谷","2716"
"20260420","屋形原線④那","2736"
"20260420","大谷線・大谷（大蔵）線①戸","2754"
"20260420","黒原 - 戸畑線②戸","2761"
"20260420","黒原 - 戸畑線①戸","2764"
"20260420","渡辺通幹線⑪那T","2780"
"20260420","門司 - 戸畑線③門","2832"
"20260420","上重田線①小","2852"
"20260420","馬場山～大平線②香","2855"
"20260420","飯塚 - 大隈線①飯","2874"
"20260420","福岡・福岡空港～佐世保線③博T","2885"
"20260420","門司駅～山田線①谷","2906"
"20260420","那珂川フィーダー線⑦那","2932"
"20260420","那珂川フィーダー線②那","2963"
"20260420","福岡・福岡空港～佐世保線②博T","2976"
"20260420","今町・若園線①谷","2979"
"20260420","香椎浜～博多駅線①ア","1038"
"20260420","小倉 - 黒崎・折尾線①幡","1050"
"20260420","門司 - 戸畑線②戸","1071"
"20260420","昭代（城南）博多駅線①も","1087"
"20260420","油山（快速）博多駅線③片","1096"
"20260420","香椎浜～博多駅線⑩アT","1132"
"20260420","門司 - 戸畑線③戸","1157"
"20260420","小倉 - 黒崎線①幡","1161"
"20260420","長野 - 小倉線①弥","1189"
"20260420","大里線①恒","1190"
"20260420","馬場山～大平線①香","1192"
"20260420","門司港ローカル線①門","1239"
"20260420","小倉 - 黒崎・折尾線⑤幡","1241"
"20260420","渡辺通幹線①那","1255"
"20260420","西新（城南）九大線①愛","1261"
"20260420","宇美線①宇","1264"
"20260420","油山線①片","1267"
"20260420","脇山線①早","1272"
"20260420","門司 - 戸畑線①戸","1276"
"20260420","門司駅～山田線③恒T","1279"
"20260420","大橋～福翔線②那","1297"
"20260420","恒見 - 小倉線②恒","1308"
"20260420","西新（城南）九大線②も","1340"
"20260420","大橋～福翔線⑤那","1348"
"20260420","貫 (都市高速) 小倉線①弥","1354"
"20260420","宇美線③宇","1803"
"20260420","大橋～福翔線④那","1808"
"20260420","みどりヶ丘線①土","1819"
"20260420","福岡～宮崎線②高T","1903"
