"date","unyo","bus_no"
"20260408","黒原 - 戸畑線②戸","2761"
"20260408","大里線①恒","2971"
"20260408","佐賀～福岡空港線①佐","1005"
"20260408","門司駅～山田線③恒T","1048"
"20260408","飯塚 - 大隈線⑤小","1165"
"20260408","小倉～北九州空港線⑥北T","1187"
"20260408","小倉～北九州空港線①北","1188"
"20260408","長野 - 小倉線①弥","1189"
"20260408","渡辺通幹線⑧那","1256"
"20260408","福岡～宮崎線②高T","1337"
"20260408","福岡・福岡空港～佐世保線②博T","1908"
"20260408","小笹・小笹団地線①柏","3035"
"20260408","福岡・福岡空港～日田線①日","3140"
"20260408","野間快速線①柏","3709"
"20260408","片江（城南）博多駅線①片","9008"
"20260408","志井線①谷","9016"
"20260408","赤間（普通）線①赤","9120"
"20260408","小倉 - 黒崎・折尾線⑦小T","9226"
"20260408","黒崎・戸畑 - 砂津線①幡","9232"
"20260408","小倉 - 黒崎・折尾線③幡","9492"
"20260408","香椎浜～博多駅線②ア","9521"
"20260408","諸岡線②竹","9617"
"20260408","諸岡線①竹","9844"
"20260408","多々良・八田線①土","9866"
"20260408","小倉（中原）戸畑線③小T","9894"
"20260408","黒原 - 戸畑線②弥","5914"
"20260408","福岡～熊本線⑪高T","6102"
"20260408","門司 - 戸畑線⑭戸T","6211"
"20260408","門司 - 戸畑線②門","5769"
"20260408","脇山線①早","7703"
"20260408","那珂川フィーダー線①那","7715"
"20260408","那珂川フィーダー線④那","8134"
"20260408","佐賀～福岡線①佐","8314"
