"date","unyo","bus_no"
"20260823","小倉～北九州空港線①北","1078"
"20260823","小倉～北九州空港線②北","1079"
"20260823","佐賀～福岡空港線①佐","2015"
"20260823","門司 - 戸畑線①門","2832"
"20260823","門司 - 戸畑線①戸","1157"
"20260823","小倉 - 黒崎・折尾線①幡","1241"
"20260823","屋形原線②那","9030"
"20260823","久留米吉井線①吉","9057"
"20260823","黒崎・戸畑 - 砂津線①幡","9232"
"20260823","屋形原線(24)那T","9680"
"20260823","黒原 - 戸畑線①小","6214"
"20260823","那珂川フィーダー線①那","8134"
"20260823","福岡・福岡空港～黒川温泉線①H","422"
"20260823","福岡空港-久留米線①京","2018"
"20260823","福岡・福岡空港～佐世保線①博","2026"
"20260823","春日原線①那","2109"
"20260823","大谷線・大谷（大蔵）線①戸","2518"
"20260823","赤間（急行）福岡線①赤","2660"
"20260823","香椎線⑨舞T","2673"
"20260823","福岡・福岡空港～日田線①日","1009"
"20260823","志賀島線①ア","1099"
"20260823","馬場山～大平線②香","1159"
"20260823","門司 - 戸畑線③戸","1276"
"20260823","黒崎・戸畑 - 砂津線①小","1278"
"20260823","恒見 - 小倉線⑥恒","1308"
"20260823","福岡～宮崎線②高T","1336"
"20260823","朽網～北九州空港線①弥","1354"
"20260823","門司港ローカル線①門","1355"
"20260823","宇美線②宇","3638"
"20260823","香椎浜～博多駅線①ア","3644"
"20260823","赤間（普通）線①高","3647"
"20260823","三軒屋線①武","4869"
"20260823","福岡～熊本線⑱高T","4877"
"20260823","福岡～鹿児島線①高T","3137"
"20260823","金武線①武","3423"
"20260823","大川線①土","9275"
"20260823","小倉 - 黒崎線①幡","9454"
"20260823","香椎線③ア","9519"
"20260823","野間（城南）博多駅線⑤桧","9651"
"20260823","福重（都市高速）線④壱","9813"
"20260823","つつじヶ丘線①月","9873"
"20260823","野間（城南）博多駅線①桧","9881"
"20260823","黒崎北九州空港線①幡T","6108"
"20260823","国分線①御","6176"
"20260823","大橋～福翔線①那","8109"
"20260823","大橋～福翔線④那","8111"
"20260823","早良（城南）博多駅①早","8116"
"20260823","小笹～天神線①柏","8208"
"20260823","佐賀～福岡線①佐","8220"
"20260823","福岡空港-久留米線②京","8436"
"20260823","福岡・福岡空港～湯布院線①H","404"
"20260823","福岡・福岡空港～佐世保線④博T","2023"
"20260823","福岡・福岡空港～佐世保線⑥博T","2024"
"20260823","南福岡線④宇","2103"
"20260823","甘木幹線①杷","2130"
"20260823","春日原線①月","2403"
"20260823","野間快速線①柏","2414"
"20260823","二日市線①原","2509"
"20260823","南福岡線①宇","2610"
"20260823","赤間（急行）福岡線⑬赤T","2661"
"20260823","竹下～長浜線①竹","2676"
"20260823","姪浜フィーダー線②壱","2677"
"20260823","恒見 - 小倉線①恒","2688"
"20260823","森林都市線①赤","2692"
"20260823","門司 - 戸畑線⑤門","2759"
"20260823","上山田線①飯","2805"
"20260823","福大線①片","2831"
"20260823","志井線①谷","2835"
"20260823","片江（城南）博多駅線①片","1023"
"20260823","宇美線⑨宇","1043"
"20260823","昭代（城南）博多駅線①も","1087"
"20260823","南福岡線①竹","1092"
"20260823","金武線①塚","1131"
"20260823","門司駅～山田線①谷","1164"
"20260823","馬場山～大平線①香","1194"
"20260823","渡辺通幹線①那","1254"
"20260823","渡辺通幹線②那","1256"
"20260823","野方（都市高速）博多線②壱","1343"
"20260823","長住～天神線①桧","1920"
"20260823","空港循環線②宇","4601"
"20260823","恒見 - 小倉線②恒","4612"
"20260823","宇美線①宇","3637"
"20260823","宇美線③宇","3639"
"20260823","宇美線⑱宇T","3640"
"20260823","脇山線⑨早","3648"
"20260823","香椎線②ア","3656"
"20260823","野間快速線①桧","3658"
"20260823","筑豊（特急）福岡線③田","4721"
"20260823","筑豊（特急）福岡線②田","4723"
"20260823","福岡～小倉線①博","4856"
"20260823","福岡～小倉線⑧博T","4908"
"20260823","宇美線④宇","4922"
