"date","unyo","bus_no"
"20260327","大橋～福翔線⑥那","2404"
"20260327","香椎線①舞","2602"
"20260327","門司 - 戸畑線①門","2711"
"20260327","門司駅～山田線①谷","2714"
"20260327","長野 - 小倉線①弥","2717"
"20260327","黒原 - 戸畑線①戸","2764"
"20260327","門司 - 戸畑線③門","2832"
"20260327","門司駅～山田線③恒T","2861"
"20260327","那珂川フィーダー線②那","2963"
"20260327","小倉～北九州空港線⑥北T","1079"
"20260327","恒見 - 小倉線①恒","1111"
"20260327","佐賀～福岡空港線①佐","1121"
"20260327","門司 - 戸畑線③戸","1157"
"20260327","小倉～北九州空港線①北","1187"
"20260327","馬場山～大平線⑧香","1194"
"20260327","門司港ローカル線①門","1239"
"20260327","渡辺通幹線⑪那T","1254"
"20260327","渡辺通幹線①那","1255"
"20260327","門司 - 戸畑線①戸","1276"
"20260327","大橋～福翔線②那","1297"
"20260327","福岡空港-久留米線①京","1331"
"20260327","福岡～宮崎線②高T","1336"
"20260327","小笹～天神線①片","4943"
"20260327","貫 (都市高速) 小倉線②弥","3025"
"20260327","福岡～熊本線⑨高T","3044"
"20260327","福岡・福岡空港～日田線①日","3140"
"20260327","福岡・福岡空港～佐世保線②博T","3282"
"20260327","福岡～小倉②北","3435"
"20260327","片江（城南）博多駅線①片","9008"
"20260327","小倉（中原）戸畑線①弥","9014"
"20260327","小嶺 - 戸畑・若松線①香","9022"
"20260327","久留米吉井線①吉","9053"
"20260327","久留米 - 大牟田線①京","9220"
"20260327","黒崎・戸畑 - 砂津線①幡","9232"
"20260327","小倉 - 黒崎・折尾線②幡","9351"
"20260327","筑豊（特急）福岡線⑫田T","9441"
"20260327","諸岡線①竹","9844"
"20260327","小倉（中原）戸畑線③小T","9894"
"20260327","小倉 - 黒崎・折尾線⑦小T","9940"
"20260327","黒原 - 戸畑線①弥","5905"
"20260327","諸岡線②竹","5977"
"20260327","門司 - 戸畑線⑭戸T","6211"
"20260327","門司 - 戸畑線⑪門","8506"
"20260327","福岡～熊本線③高T","7610"
"20260327","那珂川フィーダー線①那","7715"
"20260327","脇山線(37)早T","7804"
"20260327","大橋～福翔線①那","8109"
"20260327","佐賀～福岡線①佐","8314"
"20260327","大野城市循環バス線①月","26"
"20260327","津屋崎～鐘崎線②赤","2004"
"20260327","南福岡線①宇","2106"
"20260327","春日原線②那","2108"
"20260327","那珂川フィーダー線⑥那","2110"
"20260327","森林都市線②赤","2111"
"20260327","直方～鞍手～遠賀線①直","2113"
"20260327","甘木幹線⑤杷T","2130"
"20260327","森林都市線③赤","2270"
"20260327","直方～鞍手～遠賀線②直","2356"
"20260327","春日原線①月","2403"
"20260327","野間～天神線①桧","2407"
"20260327","竹下～長浜線①も","2412"
"20260327","竹下～長浜線①竹","2414"
"20260327","直方 ・ 黒崎線③直T","2422"
"20260327","久留米 - 鳥栖線①鳥","2430"
"20260327","竹下～長浜線②も","2503"
"20260327","天拝坂線①原T","2510"
"20260327","則松循環線①香","2519"
"20260327","小嶺 - 戸畑・若松線①戸","2524"
"20260327","香椎線①ア","2604"
"20260327","小倉 (井堀) 戸畑線①小","2611"
"20260327","赤間（普通）線①高","2665"
"20260327","姪浜フィーダー線①壱","2677"
"20260327","飯塚 - 大隈線①小","2710"
"20260327","大谷線・大谷（大蔵）線①戸","2718"
"20260327","蒲生線①谷","2719"
"20260327","シーサイドももち線⑱愛","2731"
"20260327","屋形原線④那","2736"
"20260327","大谷線・大谷（大蔵）線②戸","2751"
"20260327","門司 - 戸畑線⑥門","2757"
"20260327","門司 - 戸畑線④門","2759"
"20260327","黒原 - 戸畑線②戸","2761"
"20260327","渡辺通幹線①も","2771"
"20260327","渡辺通幹線③那","2780"
"20260327","大牟田市内線③牟T","2798"
"20260327","津屋崎～鐘崎線①赤","2799"
"20260327","飯塚市内線①飯","2802"
"20260327","脇山線⑥早","2803"
"20260327","上山田線①飯","2804"
"20260327","門司駅～山田線②谷","2835"
"20260327","則松循環線②香","2837"
"20260327","上重田線①小","2852"
"20260327","馬場山～大平線⑪香T","2856"
"20260327","小嶺 - 戸畑・若松線②香","2857"
"20260327","金武線②武","2882"
"20260327","西団地 - 萩原線①幡","2914"
"20260327","板付線③竹","2918"
"20260327","大橋～福翔線⑦那","2929"
"20260327","那珂川フィーダー線⑦那","2932"
"20260327","大里線①恒","2971"
"20260327","大谷線・大谷（大蔵）線③戸","2977"
"20260327","宇美線⑰宇","1040"
"20260327","宇美線①宇","1043"
"20260327","宇美線②宇","1045"
"20260327","小倉 - 黒崎・折尾線①幡","1050"
"20260327","志井線④谷","1052"
"20260327","門司 - 戸畑線②戸","1055"
"20260327","門司 - 戸畑線④戸","1071"
"20260327","福岡～熊本線④高T","1080"
"20260327","昭代（城南）博多駅線①も","1087"
"20260327","香椎浜～博多駅線③ア","1099"
"20260327","折尾 - 小嶺線①香","1107"
"20260327","恒見 - 小倉線⑭恒","1158"
"20260327","小嶺 - 戸畑・若松線③香","1159"
"20260327","小倉 - 黒崎線①幡","1161"
"20260327","福岡～熊本線⑥高T","1169"
"20260327","馬場山～大平線①香","1192"
"20260327","恒見 - 小倉線⑦恒","1196"
"20260327","今町・若園線①谷","1246"
"20260327","西新（城南）九大線①愛","1261"
"20260327","タワー（天神）貝塚線①も","1266"
"20260327","油山線①片","1267"
"20260327","早良（城南）博多駅②早","1272"
"20260327","恒見 - 小倉線⑥恒","1279"
"20260327","志賀島線②ア","1299"
"20260327","福岡～鹿児島線①高T","1338"
"20260327","西新（城南）九大線②も","1340"
"20260327","大橋～福翔線③那","1345"
"20260327","貫 (都市高速) 小倉線①弥","1354"
"20260327","野方（都市高速）博多線④壱","1444"
"20260327","脇山線⑦早","1450"
"20260327","宇美線③宇","1803"
"20260327","板付団地線②竹","1810"
"20260327","みどりヶ丘線①土","1819"
