"date","unyo","bus_no"
"20260712","佐賀～福岡空港線①佐","2015"
"20260712","門司 - 戸畑線①門","2832"
"20260712","小倉～北九州空港線①北","1188"
"20260712","福岡～小倉線②博","4905"
"20260712","小倉～北九州空港線②北","3286"
"20260712","志賀島線①ア","9009"
"20260712","黒崎・戸畑 - 砂津線①幡","9232"
"20260712","那珂川フィーダー線①那","9303"
"20260712","黒原 - 戸畑線①小","6214"
"20260712","甘木幹線①杷","2010"
"20260712","福岡空港-久留米線①京","2018"
"20260712","福岡～小倉線?北T","2019"
"20260712","脇山線②早","2036"
"20260712","宇美線①宇","2037"
"20260712","宇美線②宇","2038"
"20260712","南福岡線④宇","2103"
"20260712","春日原線①那","2109"
"20260712","甘木幹線②杷","2130"
"20260712","春日原線①月","2133"
"20260712","屋形原線②那","2404"
"20260712","竹下～長浜線①も","2420"
"20260712","筑豊（特急）福岡線②田","2505"
"20260712","蒲生線②谷","2527"
"20260712","須恵線①宇","2609"
"20260712","恒見 - 小倉線②恒","2613"
"20260712","香椎線⑨舞T","2673"
"20260712","恒見 - 小倉線①恒","2688"
"20260712","門司駅～山田線①谷","2713"
"20260712","屋形原線(24)那T","2737"
"20260712","大谷線・大谷（大蔵）線①戸","2754"
"20260712","小倉（中原）戸畑線①戸","2764"
"20260712","渡辺通幹線①那","2785"
"20260712","森林都市線①赤","2809"
"20260712","門司 - 戸畑線②門","2834"
"20260712","志井線①谷","2835"
"20260712","上重田線①小","2852"
"20260712","馬場山～大平線⑥香","2856"
"20260712","飯塚 - 大隈線①飯","2868"
"20260712","門司 - 戸畑線⑭門","2965"
"20260712","佐賀～福岡空港線②佐","1007"
"20260712","宇美線⑨宇","1043"
"20260712","小倉～北九州空港線④北","1076"
"20260712","福岡～熊本線⑱高T","1080"
"20260712","西新（城南）九大線①塚","1131"
"20260712","馬場山～大平線①香","1194"
"20260712","黒崎・戸畑 - 砂津線①小","1278"
"20260712","恒見 - 小倉線⑥恒","1308"
"20260712","福岡～宮崎線②高T","1337"
"20260712","野間快速線①桧","1339"
"20260712","朽網～北九州空港線①弥","1354"
"20260712","板付団地線①竹","1810"
"20260712","香椎線①ア","3644"
"20260712","福岡～大分線①高","3670"
"20260712","筑豊（特急）福岡線①田","4704"
"20260712","金武線①武","4833"
"20260712","香椎線②ア","4865"
"20260712","福岡～熊本線①高","4948"
"20260712","諸岡線⑮竹T","3122"
"20260712","福岡～小倉線①博","3154"
"20260712","福岡～小倉線①北","3202"
"20260712","小笹・小笹団地線②柏","3223"
"20260712","長住～博多駅線①桧","3271"
"20260712","福岡・福岡空港～佐世保線④博T","3282"
"20260712","福岡・福岡空港～佐世保線①博","3283"
"20260712","小笹・小笹団地線⑩柏","3291"
"20260712","馬場山～大平線②香","3336"
"20260712","福岡～小倉線②北","3435"
"20260712","福岡～小倉線③北","3439"
"20260712","大川線①土","5839"
"20260712","篠栗線（篠）①土","5862"
"20260712","福大線①片","9008"
"20260712","福島線①八","9055"
"20260712","赤間（普通）線①赤","9119"
"20260712","福島線②八","9143"
"20260712","黒原 - 戸畑線②小","9222"
"20260712","小倉 - 黒崎・折尾線①小","9226"
"20260712","金武線②武","9294"
"20260712","香椎浜～天神線②ア","9324"
"20260712","茶山線①片","9334"
"20260712","久留米吉井線①吉","9344"
"20260712","屋形原線④那","9373"
"20260712","那珂川フィーダー線②那","9432"
"20260712","小倉 - 黒崎・折尾線①幡","9433"
"20260712","小倉 - 黒崎線①幡","9454"
"20260712","香椎浜～博多駅線①ア","9458"
"20260712","野間快速線①柏","9462"
"20260712","南福岡線①竹","9476"
"20260712","シーサイドももち線⑰愛","9483"
"20260712","福重（都市高速）線②壱","9487"
"20260712","つつじヶ丘線①月","9507"
"20260712","門司 - 戸畑線①戸","9603"
"20260712","野間～天神線①桧","9651"
"20260712","国分線②御","9652"
"20260712","屋形原線①那","9680"
"20260712","坂瀬線③宇","9826"
"20260712","国分線①御","9843"
"20260712","野間（城南）博多駅線④桧","9881"
"20260712","鞘ヶ谷 - 大谷池線①小","9940"
"20260712","黒原 - 戸畑線①戸","9953"
"20260712","黒原 - 戸畑線①弥","9957"
"20260712","小倉 - 黒崎・折尾線②小","5901"
"20260712","シーサイドももち線①愛","5958"
"20260712","多々良・八田線①土","5970"
"20260712","黒原 - 戸畑線②戸","6007"
"20260712","門司 - 戸畑線①恒","6013"
"20260712","黒崎北九州空港線①幡T","6108"
"20260712","福重（都市高速）線①壱","6193"
"20260712","福重（都市高速）線③壱","6207"
"20260712","小倉 - 黒崎・折尾線④小","6224"
"20260712","黒崎・戸畑 - 砂津線②幡","6232"
"20260712","門司 - 戸畑線③門","5769"
"20260712","小倉（中原）戸畑線①弥","5779"
"20260712","朽網～北九州空港線②弥","8010"
"20260712","大橋～福翔線②那","8539"
"20260712","福岡～熊本線⑲高T","7610"
"20260712","脇山線①早","7703"
"20260712","赤間（急行）福岡線①赤","7830"
"20260712","長住～天神線①桧","7840"
"20260712","福岡・福岡空港～日田線①日","7910"
"20260712","小笹・小笹団地線①桧","7924"
"20260712","福岡～鹿児島線①高T","8055"
"20260712","大橋～福翔線①那","8109"
"20260712","大橋～福翔線④那","8111"
"20260712","早良（城南）博多駅①早","8116"
"20260712","荒江線①早","8118"
"20260712","野間（城南）博多駅線⑤桧","8210"
