"date","unyo","bus_no"
"20260615","大野城市循環バス線①月","24"
"20260615","春日原線②那","2108"
"20260615","那珂川フィーダー線⑤那","2110"
"20260615","甘木幹線⑤杷T","2131"
"20260615","飯塚 - 大隈線①飯","2272"
"20260615","綾部線①鳥","2274"
"20260615","上山田線①飯","2355"
"20260615","春日原線①月","2403"
"20260615","志賀島線②ア","2408"
"20260615","竹下～長浜線①も","2412"
"20260615","直方 ・ 黒崎線③直T","2422"
"20260615","久留米 - 大牟田線①京","2425"
"20260615","久留米 - 鳥栖線①鳥","2430"
"20260615","大善寺線①川","2432"
"20260615","上官（大牟田）線①牟","2511"
"20260615","二日市線①原","2515"
"20260615","則松循環線①香","2519"
"20260615","小嶺 - 戸畑・若松線①戸","2524"
"20260615","香椎線①舞","2602"
"20260615","香椎線②ア","2603"
"20260615","甘木幹線②甘","2607"
"20260615","南福岡線②宇","2609"
"20260615","野間～天神線③柏","2663"
"20260615","赤間（普通）線①高","2665"
"20260615","昭代～天神線①壱","2666"
"20260615","竹下～長浜線②竹","2676"
"20260615","玄海～東郷線①赤","2691"
"20260615","霧丘 - 小倉駅線①小","2710"
"20260615","門司 - 戸畑線①門","2711"
"20260615","春日原線①那","2725"
"20260615","屋形原線⑤那","2736"
"20260615","屋形原線⑥那","2738"
"20260615","蒲生線①谷","2748"
"20260615","大谷線・大谷（大蔵）線②戸","2751"
"20260615","大谷線・大谷（大蔵）線①戸","2754"
"20260615","黒原 - 戸畑線②戸","2761"
"20260615","黒原 - 戸畑線①戸","2764"
"20260615","福岡～熊本線①高","2769"
"20260615","渡辺通幹線①も","2771"
"20260615","渡辺通幹線②も","2773"
"20260615","渡辺通幹線②那","2789"
"20260615","野間～天神線②桧","2794"
"20260615","飯塚 - 大隈線①飯","2800"
"20260615","門司 - 戸畑線③門","2832"
"20260615","門司 - 戸畑線⑤門","2834"
"20260615","門司駅～山田線②谷","2835"
"20260615","馬場山～大平線③香","2855"
"20260615","恒見 - 小倉線⑲恒T","2861"
"20260615","古賀市内線①舞","2871"
"20260615","門司駅～山田線①谷","2906"
"20260615","竹下～長浜線①竹","2922"
"20260615","大橋～福翔線⑦那","2929"
"20260615","渡辺通幹線⑨那","2932"
"20260615","大谷線・大谷（大蔵）線③戸","2977"
"20260615","今町・若園線①谷","2979"
"20260615","佐賀～福岡空港線②佐","1007"
"20260615","昭代（城南）博多駅線①愛","1030"
"20260615","アイランドシティ～千早線②ア","1038"
"20260615","宇美線⑰宇","1040"
"20260615","宇美線⑧宇","1044"
"20260615","小倉 - 黒崎・折尾線①幡","1050"
"20260615","門司 - 戸畑線②戸","1071"
"20260615","門司駅～山田線③谷","1074"
"20260615","昭代（城南）博多駅線①も","1087"
"20260615","宇美線②宇","1088"
"20260615","香椎線③ア","1099"
"20260615","折尾 - 小嶺線①香","1107"
"20260615","福岡・福岡空港～日田線①日","1124"
"20260615","門司 - 戸畑線③戸","1157"
"20260615","恒見 - 小倉線⑫恒","1158"
"20260615","小倉 - 黒崎線①幡","1161"
"20260615","志井線⑤谷","1163"
"20260615","福岡～熊本線⑳高T","1167"
"20260615","小倉～北九州空港線②北","1188"
"20260615","長野 - 小倉線①弥","1189"
"20260615","馬場山～大平線①香","1192"
"20260615","馬場山～大平線⑨香","1194"
"20260615","小倉（中原）戸畑線①小","1237"
"20260615","門司港ローカル線①門","1239"
"20260615","小倉 - 黒崎・折尾線⑤幡","1241"
"20260615","渡辺通幹線①那","1255"
"20260615","那珂川フィーダー線⑥那","1256"
"20260615","西新（城南）九大線①愛","1261"
"20260615","宇美線⑥宇","1264"
"20260615","タワー（天神）貝塚線①も","1266"
"20260615","門司 - 戸畑線①戸","1276"
"20260615","小倉（中原）戸畑線④小T","1277"
"20260615","大橋～福翔線②那","1297"
"20260615","門司 - 戸畑線②門","1307"
"20260615","恒見 - 小倉線⑥恒","1308"
"20260615","福岡～鹿児島線①高T","1337"
"20260615","西新（城南）九大線②も","1340"
"20260615","大橋～福翔線⑤那","1348"
"20260615","小倉 - 黒崎線②小","1352"
"20260615","貫 (都市高速) 小倉線①弥","1354"
"20260615","荒江線①早","1451"
"20260615","多々良・八田線⑤土","1459"
"20260615","筑豊（特急）福岡線①高","1461"
"20260615","宇美線③宇","1803"
"20260615","大橋～福翔線③那","1808"
"20260615","板付団地線③竹","1811"
"20260615","板付団地線②竹","1812"
"20260615","みどりヶ丘線①土","1819"
"20260615","みどりヶ丘線②土","1820"
"20260615","みどりヶ丘線③土","1821"
"20260615","多々良・八田線②土","1822"
"20260615","福岡～宮崎線⑧高T","1904"
"20260615","福岡～宮崎線⑨高T","1905"
"20260615","那珂川フィーダー線②那","1915"
"20260615","長住～天神線①桧","1920"
"20260615","脇山線①博","1921"
"20260615","志賀島島内線①ア","1924"
"20260615","宇美線⑤宇","4602"
"20260615","脇山線②早","4605"
"20260615","野間快速線②桧","4610"
"20260615","大里線①恒","4611"
"20260615","恒見 - 小倉線①恒","4612"
"20260615","貫 (都市高速) 小倉線②弥","4614"
"20260615","赤間（普通）線②高","3647"
"20260615","片江（長住）博多駅線①片","3662"
