"date","unyo","bus_no"
"20260813","那珂川フィーダー線①那","2931"
"20260813","小倉～北九州空港線②北","1076"
"20260813","福岡～熊本線①高","7612"
"20260813","佐賀～福岡空港線①佐","2015"
"20260813","福岡空港-久留米線①京","2018"
"20260813","宇美線①宇","2037"
"20260813","春日原線①那","2109"
"20260813","甘木幹線①甘","2402"
"20260813","屋形原線①那","2405"
"20260813","大谷線・大谷（大蔵）線①戸","2518"
"20260813","須恵線①宇","2609"
"20260813","香椎線⑨舞T","2673"
"20260813","恒見 - 小倉線①恒","2688"
"20260813","蒲生線②谷","2716"
"20260813","金武線②武","2726"
"20260813","渡辺通幹線①那","2781"
"20260813","屋形原線(24)那T","2790"
"20260813","馬場山～大平線⑥香","2856"
"20260813","門司駅～山田線①谷","2911"
"20260813","宇美線②宇","1041"
"20260813","金武線①武","1085"
"20260813","南福岡線①竹","1090"
"20260813","香椎線①ア","1127"
"20260813","志賀島線①ア","1138"
"20260813","小倉～北九州空港線①北","1187"
"20260813","小倉 - 黒崎・折尾線①幡","1241"
"20260813","朽網～北九州空港線①弥","1354"
"20260813","門司港ローカル線①門","1355"
"20260813","赤間（普通）線①高","3647"
"20260813","福岡～熊本線⑲高T","3045"
"20260813","福岡・福岡空港～佐世保線①博","3279"
"20260813","馬場山～大平線②香","3336"
"20260813","福岡～小倉線①北","3434"
"20260813","久留米吉井線②吉","5822"
"20260813","大川線①土","5839"
"20260813","篠栗線（篠）①土","5843"
"20260813","黒原 - 戸畑線②小","9222"
"20260813","小倉 - 黒崎・折尾線①小","9226"
"20260813","黒崎・戸畑 - 砂津線①幡","9232"
"20260813","久留米吉井線①吉","9344"
"20260813","小倉 - 黒崎・折尾線⑤小","9353"
"20260813","福重（都市高速）線①壱","9425"
"20260813","那珂川フィーダー線②那","9432"
"20260813","小倉 - 黒崎・折尾線③幡","9491"
"20260813","香椎線③ア","9519"
"20260813","香椎線②ア","9678"
"20260813","坂瀬線②宇","9827"
"20260813","つつじヶ丘線①月","9873"
"20260813","シーサイドももち線①愛","5958"
"20260813","黒崎北九州空港線①幡T","6108"
"20260813","黒崎・戸畑 - 砂津線①小","6145"
"20260813","黒原 - 戸畑線①小","6214"
"20260813","小倉 - 黒崎・折尾線④小","6224"
"20260813","那珂川フィーダー線⑤那","6257"
"20260813","小倉（中原）戸畑線①弥","5779"
"20260813","脇山線①早","7703"
"20260813","野間（城南）博多駅線④桧","7809"
"20260813","赤間（急行）福岡線①赤","7830"
"20260813","長住～天神線①桧","7939"
"20260813","福岡・福岡空港～日田線①日","8023"
"20260813","大橋～福翔線①那","8109"
"20260813","早良（城南）博多駅①早","8116"
"20260813","佐賀～福岡線①佐","8220"
"20260813","福岡空港-久留米線②京","8436"
"20260813","福岡～長崎線⑦長T","K1255"
