"date","unyo","bus_no"
"20260724","佐賀～福岡空港線①佐","2015"
"20260724","宇美線③宇","2037"
"20260724","大谷線・大谷（大蔵）線①戸","2518"
"20260724","大橋～福翔線⑩那","2682"
"20260724","黒原 - 戸畑線①戸","2764"
"20260724","渡辺通幹線②那","2775"
"20260724","渡辺通幹線①那","2780"
"20260724","門司駅～山田線①谷","2906"
"20260724","小倉～北九州空港線①北","1079"
"20260724","小倉 - 黒崎・折尾線③幡","1110"
"20260724","小嶺 - 戸畑・若松線③香","1159"
"20260724","福岡～熊本線⑱高T","1169"
"20260724","小倉～北九州空港線⑧北T","1187"
"20260724","門司 - 戸畑線①戸","1276"
"20260724","貫 (都市高速) 小倉線①弥","1354"
"20260724","小倉（中原）戸畑線①弥","1356"
"20260724","那珂川フィーダー線②那","1914"
"20260724","福岡・福岡空港～佐世保線②博T","3280"
"20260724","志井線①谷","9016"
"20260724","小倉 - 黒崎・折尾線④小T","9226"
"20260724","香椎浜～博多駅線④ア","9280"
"20260724","屋形原線①那","9311"
"20260724","新八田線①土","9665"
"20260724","黒崎・戸畑 - 砂津線①小","9939"
"20260724","鞘ヶ谷 - 大谷池線①小","5906"
"20260724","多々良・八田線④土","5947"
"20260724","諸岡線②竹","5977"
"20260724","野間～天神線①桧","7801"
"20260724","赤間（急行）福岡線②赤","7830"
"20260724","シーサイドももち線①愛","7916"
"20260724","片江（城南）博多駅線①片","7925"
"20260724","福岡・福岡空港～日田線①日","8023"
"20260724","那珂川フィーダー線①那","8029"
"20260724","大橋～福翔線④那","8111"
"20260724","佐賀～福岡線①佐","8314"
"20260724","大野城市循環バス線③月","21"
"20260724","大野城市循環バス線①月","23"
"20260724","大野城市循環バス線②月","26"
"20260724","久留米 - 大牟田線④京","2002"
"20260724","久留米 - 大牟田線②京","2003"
"20260724","行橋～福岡線①行","2013"
"20260724","佐賀～福岡線③佐","2016"
"20260724","福岡空港-久留米線①京","2018"
"20260724","福岡～小倉線①北","2019"
"20260724","長住～天神線①桧","2033"
"20260724","脇山線(38)早T","2035"
"20260724","宇美線②宇","2038"
"20260724","春日原線②那","2108"
"20260724","那珂川フィーダー線⑤那","2110"
"20260724","諸岡線①竹","2112"
"20260724","直方～鞍手～遠賀線①直","2113"
"20260724","星ヶ丘線①原","2117"
"20260724","甘木幹線⑤杷T","2130"
"20260724","甘木幹線①杷","2131"
"20260724","沖新線①川","2268"
"20260724","古賀市内線①舞","2270"
"20260724","直方～鞍手～遠賀線②直","2273"
"20260724","麓線①鳥","2278"
"20260724","鳥栖 - 神埼線①鳥","2350"
"20260724","小竹・天道線①飯","2355"
"20260724","直方 ・ 黒崎線③直T","2357"
"20260724","屋形原線⑩那","2401"
"20260724","長住～博多駅線②桧","2406"
